"","IdVote","RegistrationNumber","BusinessTitle","Subject","IdSession","NrValid","Yes","Result_share_yes","Result","ja_svp","ja_fdp","ja_cvp","ja_sp","ja_gruene","valid_svp","valid_fdp","valid_cvp","valid_sp","valid_gruene","ja_share_svp","ja_share_fdp","ja_share_cvp","ja_share_sp","ja_share_gruene"
"130",17480,13740,"Doppelbesteuerung. Abkommen mit Oman","Schlussabstimmung",5004,184,131,0.71195652173913,"Ja",2,31,30,43,12,67,31,30,43,12,0.0298507462686567,1,1,1,1
"131",17481,13741,"Doppelbesteuerung. Abkommen mit Liechtenstein","Schlussabstimmung",5004,184,157,0.853260869565217,"Ja",29,30,30,43,12,67,30,30,43,12,0.432835820895522,1,1,1,1
"132",17482,13742,"Doppelbesteuerung. Abkommen mit Liechtenstein","Schlussabstimmung",5004,185,154,0.832432432432432,"Ja",25,31,30,43,12,67,31,30,43,12,0.373134328358209,1,1,1,1
"133",17483,13743,"Doppelbesteuerung. Abkommen mit Norwegen","Schlussabstimmung",5004,178,139,0.780898876404494,"Ja",10,31,30,43,12,67,31,30,43,12,0.149253731343284,1,1,1,1
"134",17484,13744,"Doppelbesteuerung. Abkommen mit Albanien","Schlussabstimmung",5004,186,129,0.693548387096774,"Ja",0,31,30,43,12,67,31,30,43,12,0,1,1,1,1
"135",17485,13745,"Innosuisse-Gesetz","Schlussabstimmung",5004,195,130,0.666666666666667,"Ja",1,31,30,43,12,67,31,30,43,12,0.0149253731343284,1,1,1,1
"136",17486,13746,"Zinsbesteuerungsabkommen zwischen der Schweiz und der EU. Änderung","Schlussabstimmung",5004,196,127,0.647959183673469,"Ja",0,29,30,43,12,67,31,30,43,12,0,0.935483870967742,1,1,1
"137",17487,13747,"Freizügigkeitsabkommen. Ausdehnung auf Kroatien","Schlussabstimmung",5004,190,128,0.673684210526316,"Ja",0,31,30,43,11,64,31,30,43,11,0,1,1,1,1
"138",17488,13748,"Verlängerung der Gültigkeit von Artikel 55a KVG","Schlussabstimmung",5004,192,191,0.994791666666667,"Ja",64,30,30,43,11,65,30,30,43,11,0.984615384615385,1,1,1,1
"139",17535,13795,"Revisionsaufsichtsgesetz. Änderung","Gesamtabstimmung",5005,177,177,1,"Ja",58,29,29,42,9,58,29,29,42,9,1,1,1,1,1
"140",17538,13798,"Publikation von Erwachsenenschutzmassnahmen","Gesamtabstimmung",5005,180,143,0.794444444444444,"Ja",26,28,28,41,11,65,28,28,41,11,0.4,1,1,1,1
"141",17540,13800,"Umweltschutzprotokoll zum Antarktis-Vertrag und Anlagen I bis V zum Protokoll. Genehmigung","Gesamtabstimmung",5005,159,159,1,"Ja",56,25,26,29,12,56,25,26,29,12,1,1,1,1,1
"142",17583,13843,"Ausländergesetz. Änderung. Integration","Gesamtabstimmung",5005,178,65,0.365168539325843,"Nein",65,0,0,0,0,65,27,28,39,12,1,0,0,0,0
"143",17637,13897,"Finanzielle Mittel für die Landwirtschaft in den Jahren 2018-2021","Gesamtabstimmung",5005,178,119,0.668539325842697,"Ja",64,11,26,2,8,64,30,26,42,12,1,0.366666666666667,1,0.0476190476190476,0.666666666666667
"144",17653,13913,"KVG. Bestimmungen mit internationalem Bezug","Gesamtabstimmung",5005,183,183,1,"Ja",64,28,27,41,12,65,28,27,41,12,0.984615384615385,1,1,1,1
"145",17654,13914,"Soziale Sicherheit. Abkommen mit der Volksrepublik China","Gesamtabstimmung",5005,170,170,1,"Ja",56,27,26,38,12,56,27,26,40,12,1,1,1,0.95,1
"146",17667,13927,"Armeebotschaft 2016 (Zahlungsrahmen der Armee 2017-2020, Rüstungsprogramm 2016, Immobilienprogramm VBS 2016)","Gesamtabstimmung",5005,172,135,0.784883720930233,"Ja",66,29,27,0,0,66,29,27,40,12,1,1,1,0,0
"147",17669,13929,"Armeebotschaft 2016 (Zahlungsrahmen der Armee 2017-2020, Rüstungsprogramm 2016, Immobilienprogramm VBS 2016)","Gesamtabstimmung",5005,176,176,1,"Ja",66,28,28,29,12,66,28,28,41,12,1,1,1,0.707317073170732,1
"148",17671,13931,"Werterhalt von Polycom. Gesamtkredit","Gesamtabstimmung",5005,186,186,1,"Ja",67,28,29,38,10,67,28,29,38,10,1,1,1,1,1
"149",17758,14018,"Ausländergesetz. Steuerung der Zuwanderung und Vollzugsverbesserungen bei den Freizügigkeitsabkommen","Gesamtabstimmung",5005,193,126,0.652849740932642,"Ja",0,28,30,43,11,67,31,30,43,11,0,0.903225806451613,1,1,1
"150",17765,14025,"Informationsaustausch in Steuersachen. Abkommen mit Brasilien","Gesamtabstimmung",5005,190,114,0.6,"Ja",0,21,30,40,12,66,29,30,40,12,0,0.724137931034483,1,1,1
"151",17766,14026,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,168,125,0.744047619047619,"Ja",2,28,30,40,12,66,29,30,40,12,0.0303030303030303,0.96551724137931,1,1,1
"152",17767,14027,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,160,143,0.89375,"Ja",20,28,30,40,12,66,29,30,40,12,0.303030303030303,0.96551724137931,1,1,1
"153",17768,14028,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,187,122,0.6524064171123,"Ja",0,28,30,39,12,66,29,30,39,12,0,0.96551724137931,1,1,1
"154",17769,14029,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,187,122,0.6524064171123,"Ja",0,28,30,39,12,66,29,30,39,12,0,0.96551724137931,1,1,1
"155",17770,14030,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,186,122,0.655913978494624,"Ja",0,28,30,39,12,66,29,30,39,12,0,0.96551724137931,1,1,1
"156",17771,14031,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,152,128,0.842105263157895,"Ja",6,28,30,39,12,66,29,30,39,12,0.0909090909090909,0.96551724137931,1,1,1
"157",17772,14032,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,153,128,0.836601307189543,"Ja",6,28,30,39,12,66,29,30,39,12,0.0909090909090909,0.96551724137931,1,1,1
"158",17773,14033,"Einführung automatischer Informationsaustausch über Finanzkonten mit Island, Norwegen, Guernsey, Jersey, der Insel Man, Japan, Kanada und der Republik Korea","Gesamtabstimmung",5005,152,124,0.815789473684211,"Ja",2,28,30,39,12,66,29,30,39,12,0.0303030303030303,0.96551724137931,1,1,1
"159",17774,14034,"Zollrechtliche Massnahmen. Abkommen mit Norwegen","Gesamtabstimmung",5005,160,160,1,"Ja",52,23,26,36,12,52,23,26,36,12,1,1,1,1,1
"160",17818,14078,"Weiterentwicklung des Schengen-Besitzstands. Übernahme der Verordnung zur Errichtung von IT-Grosssystemen","Gesamtabstimmung",5005,185,124,0.67027027027027,"Ja",0,29,28,43,12,62,29,28,43,12,0,1,1,1,1
"161",17819,14079,"UNO-Transparenzübereinkommen","Gesamtabstimmung",5005,177,177,1,"Ja",59,27,28,41,12,59,27,28,41,12,1,1,1,1,1
"162",17903,14163,"Altersvorsorge 2020. Reform","Gesamtabstimmung",5005,87,74,0.850574712643678,"Ja",1,31,29,0,0,68,31,29,43,12,0.0147058823529412,1,1,0,0
"163",17904,14164,"Altersvorsorge 2020. Reform","Gesamtabstimmung",5005,189,99,0.523809523809524,"Ja",62,30,0,0,0,68,31,29,43,12,0.911764705882353,0.967741935483871,0,0,0
"164",17906,14166,"Altersvorsorge 2020. Reform","Gesamtabstimmung",5005,161,106,0.658385093167702,"Ja",66,31,1,0,0,68,31,29,43,12,0.970588235294118,1,0.0344827586206897,0,0
"165",17910,14170,"Die Schweiz muss ihre Kinder anerkennen","Schlussabstimmung",5005,197,122,0.619289340101523,"Ja",1,23,30,42,12,68,31,30,42,12,0.0147058823529412,0.741935483870968,1,1,1
"166",17911,14171,"Die Schweiz muss ihre Kinder anerkennen","Schlussabstimmung",5005,198,123,0.621212121212121,"Ja",1,23,30,43,12,68,31,30,43,12,0.0147058823529412,0.741935483870968,1,1,1
"167",17913,14173,"Klarstellung der langjährigen Praxis beim Meldeverfahren bei der Verrechnungssteuer","Schlussabstimmung",5005,191,134,0.701570680628272,"Ja",68,31,28,0,0,68,31,30,43,12,1,1,0.933333333333333,0,0
"168",17914,14174,"Für eine sichere und wirtschaftliche Stromversorgung (Stromeffizienz-Initiative). Volksinitiative","Schlussabstimmung",5005,198,134,0.676767676767677,"Ja",68,31,28,0,0,68,31,30,43,12,1,1,0.933333333333333,0,0
"169",17916,14176,"Nationalstrassen- und Agglomerationsverkehrs-Fonds (NAF). Schliessung der Finanzierungslücke und Strategisches Entwicklungsprogramm Nationalstrassen","Schlussabstimmung",5005,198,196,0.98989898989899,"Ja",66,31,30,43,12,68,31,30,43,12,0.970588235294118,1,1,1,1
"170",17917,14177,"Mehrwertsteuergesetz. Teilrevision","Schlussabstimmung",5005,198,198,1,"Ja",68,31,30,43,12,68,31,30,43,12,1,1,1,1,1
"171",17918,14178,"Revisionsaufsichtsgesetz. Änderung","Schlussabstimmung",5005,198,198,1,"Ja",68,31,30,43,12,68,31,30,43,12,1,1,1,1,1
"172",17919,14179,"Entsendegesetz. Änderung","Schlussabstimmung",5005,196,110,0.561224489795918,"Ja",5,10,30,43,12,68,31,30,43,12,0.0735294117647059,0.32258064516129,1,1,1
"173",17920,14180,"Bundesgesetz über die Gesundheitsberufe","Schlussabstimmung",5005,197,196,0.99492385786802,"Ja",67,30,30,43,12,68,31,30,43,12,0.985294117647059,0.967741935483871,1,1,1
"174",17921,14181,"KVG. Bestimmungen mit internationalem Bezug","Schlussabstimmung",5005,195,195,1,"Ja",66,31,30,42,12,67,31,30,42,12,0.985074626865672,1,1,1,1
"175",17922,14182,"Wiedergutmachung für Verdingkinder und Opfer fürsorgerischer Zwangsmassnahmen (Wiedergutmachungsinitiative). Volksinitiative und indirekter Gegenvorschlag","Schlussabstimmung",5005,141,136,0.964539007092199,"Ja",60,31,30,1,0,68,31,30,43,12,0.882352941176471,1,1,0.0232558139534884,0
"176",17923,14183,"Wiedergutmachung für Verdingkinder und Opfer fürsorgerischer Zwangsmassnahmen (Wiedergutmachungsinitiative). Volksinitiative und indirekter Gegenvorschlag","Schlussabstimmung",5005,196,149,0.760204081632653,"Ja",20,30,30,43,12,68,31,30,43,12,0.294117647058824,0.967741935483871,1,1,1
"177",17924,14184,"Internationale Zusammenarbeit 2017-2020. Weiterführung","Schlussabstimmung",5005,197,129,0.654822335025381,"Ja",0,30,30,43,12,68,31,30,43,12,0,0.967741935483871,1,1,1
"178",17925,14185,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5005,198,198,1,"Ja",68,31,30,43,12,68,31,30,43,12,1,1,1,1,1
"179",17926,14186,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5005,198,198,1,"Ja",68,31,30,43,12,68,31,30,43,12,1,1,1,1,1
"180",17927,14187,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5005,197,172,0.873096446700508,"Ja",42,31,30,43,12,68,31,30,43,12,0.617647058823529,1,1,1,1
"181",17928,14188,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5005,198,195,0.984848484848485,"Ja",65,31,30,43,12,68,31,30,43,12,0.955882352941177,1,1,1,1
"182",17929,14189,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5005,196,194,0.989795918367347,"Ja",64,31,30,43,12,66,31,30,43,12,0.96969696969697,1,1,1,1
"183",17930,14190,"Bundesgesetz über die gebrannten Wasser. Teilrevision","Schlussabstimmung",5005,194,194,1,"Ja",66,29,30,43,12,67,29,30,43,12,0.985074626865672,1,1,1,1
"184",17969,14229,"Massnahmen zur Bekämpfung der Schwarzarbeit. Bundesgesetz","Gesamtabstimmung",5005,182,107,0.587912087912088,"Ja",4,15,24,41,11,64,29,29,41,11,0.0625,0.517241379310345,0.827586206896552,1,1
"185",18037,14297,"Stabilisierungsprogramm 2017-2019","Gesamtabstimmung",5006,185,132,0.713513513513514,"Ja",63,29,29,0,0,63,29,29,41,12,1,1,1,0,0
"186",18097,14357,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,190,77,0.405263157894737,"Nein",1,31,29,0,2,66,31,29,41,12,0.0151515151515152,1,1,0,0.166666666666667
"187",18098,14358,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,190,138,0.726315789473684,"Ja",66,30,28,0,0,66,30,28,40,12,1,1,1,0,0
"188",18099,14359,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,190,76,0.4,"Nein",2,30,29,0,1,65,30,29,41,12,0.0307692307692308,1,1,0,0.0833333333333333
"189",18100,14360,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,192,192,1,"Ja",66,30,29,41,12,66,30,29,41,12,1,1,1,1,1
"190",18101,14361,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,192,192,1,"Ja",66,30,29,41,12,66,30,29,41,12,1,1,1,1,1
"191",18102,14362,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,192,192,1,"Ja",66,30,29,41,12,66,30,29,41,12,1,1,1,1,1
"192",18103,14363,"Voranschlag 2016. Nachtrag II","Gesamtabstimmung",5006,191,172,0.900523560209424,"Ja",47,30,29,40,12,66,30,29,41,12,0.712121212121212,1,1,0.975609756097561,1
"193",18104,14364,"Voranschlag 2016. Nachtrag II","Gesamtabstimmung",5006,191,164,0.858638743455497,"Ja",39,29,29,41,12,66,29,29,41,12,0.590909090909091,1,1,1,1
"194",18105,14365,"Voranschlag 2016. Nachtrag II","Gesamtabstimmung",5006,192,127,0.661458333333333,"Ja",1,30,29,41,12,66,30,29,41,12,0.0151515151515152,1,1,1,1
"195",18111,14371,"Internationale Arbeitsorganisation. Protokoll zum Übereinkommen Nr. 29 über Zwangsarbeit","Gesamtabstimmung",5006,192,125,0.651041666666667,"Ja",0,31,28,42,11,66,32,28,42,11,0,0.96875,1,1,1
"196",18127,14387,"Fakultativprotokoll von 2011 zum Übereinkommen über die Rechte des Kindes. Genehmigung","Gesamtabstimmung",5006,182,116,0.637362637362637,"Ja",1,25,26,40,12,66,26,26,40,12,0.0151515151515152,0.961538461538462,1,1,1
"197",18130,14390,"FIPOI. Finanzhilfe an das IKRK in Genf","Gesamtabstimmung",5006,181,163,0.900552486187845,"Ja",48,26,27,39,11,66,26,27,39,11,0.727272727272727,1,1,1,1
"198",18133,14393,"Finanzierung der schweizerischen Bahninfrastruktur für die Jahre 2017-2020","Gesamtabstimmung",5006,149,138,0.926174496644295,"Ja",23,28,26,40,12,64,28,26,40,12,0.359375,1,1,1,1
"199",18140,14400,"Gentechnikgesetz. Änderung","Gesamtabstimmung",5006,185,146,0.789189189189189,"Ja",54,2,25,41,12,66,30,26,41,12,0.818181818181818,0.0666666666666667,0.961538461538462,1,1
"200",18165,14425,"Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020","Gesamtabstimmung",5006,133,81,0.609022556390977,"Ja",0,32,30,0,5,67,32,30,43,12,0,1,1,0,0.416666666666667
"201",18171,14431,"Nachbesserung der Pflegefinanzierung","Gesamtabstimmung",5006,166,166,1,"Ja",52,25,28,41,10,52,25,28,41,10,1,1,1,1,1
"202",18179,14439,"Schutz vor Gefährdungen durch nichtionisierende Strahlung und Schall (NISSG). Bundesgesetz","Gesamtabstimmung",5006,190,97,0.510526315789474,"Ja",0,0,29,42,12,62,31,29,42,12,0,0,1,1,1
"203",18182,14442,"Bessere Unterstützung für schwerkranke oder schwerbehinderte Kinder, die zu Hause gepflegt werden","Gesamtabstimmung",5006,188,186,0.98936170212766,"Ja",61,28,28,43,12,63,31,28,43,12,0.968253968253968,0.903225806451613,1,1,1
"204",18183,14443,"Überwälzung der Aufsichtsabgabe für die OAK BV. Ergänzung von Artikel 64c mit einem Absatz 4","Gesamtabstimmung",5006,171,171,1,"Ja",59,30,23,36,11,59,30,23,36,11,1,1,1,1,1
"205",18208,14468,"Weiterentwicklung des Schengen-Besitzstands. Schaffung des Fonds für innere Sicherheit","Gesamtabstimmung",5006,180,110,0.611111111111111,"Ja",0,30,29,39,0,64,30,29,39,11,0,1,1,1,0
"206",18218,14478,"Immobilienbotschaft EFD 2016","Gesamtabstimmung",5006,189,175,0.925925925925926,"Ja",52,30,29,40,11,66,30,29,40,11,0.787878787878788,1,1,1,1
"207",18224,14484,"OR. Handelsregisterrecht","Gesamtabstimmung",5006,182,182,1,"Ja",64,29,27,38,10,64,29,27,38,10,1,1,1,1,1
"208",18233,14493,"Prämienbefreiung für Kinder","Gesamtabstimmung",5006,177,114,0.644067796610169,"Ja",3,15,29,43,11,65,29,29,43,11,0.0461538461538462,0.517241379310345,1,1,1
"209",18256,14516,"Luftfahrtgesetz. Teilrevision 1+","Gesamtabstimmung",5006,184,184,1,"Ja",64,29,27,40,11,64,29,27,40,11,1,1,1,1,1
"210",18260,14520,"Tabaksteuergesetz. Änderung","Gesamtabstimmung",5006,174,139,0.798850574712644,"Ja",64,28,27,0,10,64,28,28,40,11,1,1,0.964285714285714,0,0.909090909090909
"211",18279,14539,"Ja zum Schutz der Privatsphäre. Volksinitiative","Gesamtabstimmung",5006,182,111,0.60989010989011,"Ja",65,28,16,0,0,65,33,29,42,11,1,0.848484848484849,0.551724137931034,0,0
"212",18281,14541,"StHG. Änderung","Gesamtabstimmung",5006,159,159,1,"Ja",55,30,26,33,9,55,30,26,33,9,1,1,1,1,1
"213",18286,14546,"Neue Finanzordnung 2021","Gesamtabstimmung",5006,187,178,0.951871657754011,"Ja",55,32,30,41,10,64,32,30,41,10,0.859375,1,1,1,1
"214",18291,14551,"Löschung ungerechtfertigter Zahlungsbefehle","Schlussabstimmung",5006,196,129,0.658163265306122,"Ja",0,33,30,41,11,67,33,30,41,11,0,1,1,1,1
"215",18292,14552,"Publikation von Erwachsenenschutzmassnahmen","Schlussabstimmung",5006,196,196,1,"Ja",67,33,30,41,11,67,33,30,41,11,1,1,1,1,1
"216",18293,14553,"Weiterentwicklung des Schengen-Besitzstands. Übernahme der Verordnung zur Errichtung von IT-Grosssystemen","Schlussabstimmung",5006,196,129,0.658163265306122,"Ja",0,33,30,41,11,67,33,30,41,11,0,1,1,1,1
"217",18294,14554,"Ausländergesetz. Änderung. Integration","Schlussabstimmung",5006,197,130,0.65989847715736,"Ja",0,33,30,42,11,67,33,30,42,11,0,1,1,1,1
"218",18295,14555,"Revision der Quellenbesteuerung des Erwerbseinkommens. Bundesgesetz","Schlussabstimmung",5006,195,191,0.979487179487179,"Ja",63,33,28,42,11,67,33,30,42,11,0.940298507462687,1,0.933333333333333,1,1
"219",18296,14556,"Fakultativprotokoll von 2011 zum Übereinkommen über die Rechte des Kindes. Genehmigung","Schlussabstimmung",5006,198,132,0.666666666666667,"Ja",1,33,30,42,12,67,33,30,42,12,0.0149253731343284,1,1,1,1
"220",18297,14557,"Förderung von Bildung, Forschung und Innovation in den Jahren 2017-2020","Schlussabstimmung",5006,198,197,0.994949494949495,"Ja",66,33,30,42,12,67,33,30,42,12,0.985074626865672,1,1,1,1
"221",18300,14560,"Umweltschutzprotokoll zum Antarktis-Vertrag und Anlagen I bis V zum Protokoll. Genehmigung","Schlussabstimmung",5006,197,196,0.99492385786802,"Ja",66,33,30,42,12,67,33,30,42,12,0.985074626865672,1,1,1,1
"222",18301,14561,"Informationsaustausch in Steuersachen. Abkommen mit Brasilien","Schlussabstimmung",5006,197,125,0.634517766497462,"Ja",0,28,30,41,12,67,33,30,41,12,0,0.848484848484849,1,1,1
"223",18302,14562,"UNO-Transparenzübereinkommen","Schlussabstimmung",5006,198,198,1,"Ja",67,33,30,42,12,67,33,30,42,12,1,1,1,1,1
"224",18303,14563,"Zollrechtliche Massnahmen. Abkommen mit Norwegen","Schlussabstimmung",5006,198,198,1,"Ja",67,33,30,42,12,67,33,30,42,12,1,1,1,1,1
"225",18304,14564,"Weiterentwicklung des Schengen-Besitzstands. Schaffung des Fonds für innere Sicherheit","Schlussabstimmung",5006,190,117,0.615789473684211,"Ja",1,33,30,39,0,67,33,30,42,12,0.0149253731343284,1,1,0.928571428571429,0
"226",18306,14566,"Ausländergesetz. Steuerung der Zuwanderung und Vollzugsverbesserungen bei den Freizügigkeitsabkommen","Schlussabstimmung",5006,165,98,0.593939393939394,"Ja",0,29,2,42,12,67,33,30,42,12,0,0.878787878787879,0.0666666666666667,1,1
"227",18328,14588,"Finanzkontrollgesetz. Teilrevision","Gesamtabstimmung",5007,187,187,1,"Ja",65,32,24,42,11,65,32,24,42,11,1,1,1,1,1
"228",18361,14621,"Altersvorsorge 2020. Reform","Gesamtabstimmung",5007,189,100,0.529100529100529,"Ja",60,33,0,0,0,64,33,29,43,12,0.9375,1,0,0,0
"229",18373,14633,"Bundesgesetz über das Bundesgericht. Erweiterung der Kognition bei Beschwerden in Strafsachen","Gesamtabstimmung",5007,183,129,0.704918032786885,"Ja",8,30,30,40,10,64,30,30,40,10,0.125,1,1,1,1
"230",18374,14634,"Bundesgesetz über das Bundesgericht. Erweiterung der Kognition bei Beschwerden in Strafsachen","Gesamtabstimmung",5007,182,130,0.714285714285714,"Ja",9,29,30,40,10,64,29,30,40,10,0.140625,1,1,1,1
"231",18378,14638,"Befristete Aufstockung der Anzahl Richterstellen am Bundesverwaltungsgericht","Gesamtabstimmung",5007,179,119,0.664804469273743,"Ja",0,29,30,36,10,60,29,30,36,10,0,1,1,1,1
"232",18435,14695,"Bundesgesetz über die Binnenschifffahrt. Teilrevision","Gesamtabstimmung",5007,186,124,0.666666666666667,"Ja",2,31,29,38,12,64,31,29,38,12,0.03125,1,1,1,1
"233",18438,14698,"Klimaübereinkommen von Paris. Genehmigung","Gesamtabstimmung",5007,185,123,0.664864864864865,"Ja",1,24,30,43,12,63,32,30,43,12,0.0158730158730159,0.75,1,1,1
"234",18466,14726,"Ausgleichsfondsgesetz","Gesamtabstimmung",5007,188,120,0.638297872340426,"Ja",0,26,29,40,12,64,30,29,40,12,0,0.866666666666667,1,1,1
"235",18472,14732,"Bundesgesetz über die Unternehmens-Identifikationsnummer (UID)","Gesamtabstimmung",5007,186,186,1,"Ja",61,31,30,40,12,61,31,30,40,12,1,1,1,1,1
"236",18478,14738,"Für Ernährungssicherheit. Volksinitiative","Gesamtabstimmung",5007,180,173,0.961111111111111,"Ja",55,29,29,39,12,64,33,29,39,12,0.859375,0.878787878787879,1,1,1
"237",18534,14794,"Streichung von Vorrängen im grenzüberschreitenden Übertragungsnetz","Gesamtabstimmung",5007,188,136,0.723404255319149,"Ja",63,30,29,0,0,63,31,29,40,11,1,0.967741935483871,1,0,0
"238",18598,14858,"Für Ernährungssicherheit. Volksinitiative","Schlussabstimmung",5007,180,175,0.972222222222222,"Ja",61,27,30,38,12,62,32,30,42,12,0.983870967741935,0.84375,1,0.904761904761905,1
"239",18623,14883,"Geldspielgesetz","Gesamtabstimmung",5007,184,130,0.706521739130435,"Ja",31,28,26,36,1,64,33,29,40,12,0.484375,0.848484848484849,0.896551724137931,0.9,0.0833333333333333
"240",18625,14885,"Aufhebung von Artikel 293 StGB","Gesamtabstimmung",5007,177,177,1,"Ja",61,30,28,35,12,61,30,28,36,12,1,1,1,0.972222222222222,1
"241",18627,14887,"Systemplattform Biometriedatenerfassung. Erneuerung","Gesamtabstimmung",5007,185,180,0.972972972972973,"Ja",58,32,30,37,12,63,32,30,37,12,0.920634920634921,1,1,1,1
"242",18629,14889,"Europäische Charta der kommunalen Selbstverwaltung. Zusatzprotokoll","Gesamtabstimmung",5007,171,105,0.614035087719298,"Ja",0,23,25,39,12,59,31,30,39,12,0,0.741935483870968,0.833333333333333,1,1
"243",18655,14915,"Aussenwirtschaftspolitik 2016. Bericht","Gesamtabstimmung",5007,132,132,1,"Ja",60,32,27,0,0,60,32,29,42,11,1,1,0.931034482758621,0,0
"244",18656,14916,"Aussenwirtschaftspolitik 2016. Bericht","Gesamtabstimmung",5007,152,151,0.993421052631579,"Ja",60,32,29,7,10,60,32,29,42,11,1,1,1,0.166666666666667,0.909090909090909
"245",18657,14917,"Aussenwirtschaftspolitik 2016. Bericht","Gesamtabstimmung",5007,186,186,1,"Ja",60,32,29,41,11,60,32,29,41,11,1,1,1,1,1
"246",18658,14918,"Aussenwirtschaftspolitik 2016. Bericht","Gesamtabstimmung",5007,185,185,1,"Ja",60,31,29,41,11,60,31,29,41,11,1,1,1,1,1
"247",18686,14946,"Prämienbefreiung für Kinder","Schlussabstimmung",5007,196,192,0.979591836734694,"Ja",61,32,30,43,12,65,33,30,43,12,0.938461538461538,0.96969696969697,1,1,1
"248",18687,14947,"Bessere Unterstützung für schwerkranke oder schwerbehinderte Kinder, die zu Hause gepflegt werden","Schlussabstimmung",5007,197,197,1,"Ja",65,33,30,43,12,65,33,30,43,12,1,1,1,1,1
"249",18688,14948,"Bundesgesetz über das Bundesgericht. Erweiterung der Kognition bei Beschwerden in Strafsachen","Schlussabstimmung",5007,195,137,0.702564102564103,"Ja",6,32,30,43,12,65,32,30,43,12,0.0923076923076923,1,1,1,1
"250",18689,14949,"Bundesgesetz über das Bundesgericht. Erweiterung der Kognition bei Beschwerden in Strafsachen","Schlussabstimmung",5007,196,134,0.683673469387755,"Ja",3,33,30,43,12,65,33,30,43,12,0.0461538461538462,1,1,1,1
"251",18690,14950,"Altersvorsorge 2020. Reform","Schlussabstimmung",5007,193,100,0.518134715025907,"Ja",2,0,30,43,11,65,33,30,43,12,0.0307692307692308,0,1,1,0.916666666666667
"252",18691,14951,"Altersvorsorge 2020. Reform","Schlussabstimmung",5007,193,101,0.523316062176166,"Ja",2,0,30,43,12,65,33,30,43,12,0.0307692307692308,0,1,1,1
"253",18692,14952,"Überwälzung der Aufsichtsabgabe für die OAK BV. Ergänzung von Artikel 64c mit einem Absatz 4","Schlussabstimmung",5007,197,197,1,"Ja",65,33,30,43,12,65,33,30,43,12,1,1,1,1,1
"254",18693,14953,"OR. Handelsregisterrecht","Schlussabstimmung",5007,197,197,1,"Ja",65,33,30,43,12,65,33,30,43,12,1,1,1,1,1
"255",18694,14954,"Massnahmen zur Bekämpfung der Schwarzarbeit. Bundesgesetz","Schlussabstimmung",5007,192,111,0.578125,"Ja",2,14,26,43,12,65,33,30,43,12,0.0307692307692308,0.424242424242424,0.866666666666667,1,1
"256",18695,14955,"Streichung von Vorrängen im grenzüberschreitenden Übertragungsnetz","Schlussabstimmung",5007,197,141,0.715736040609137,"Ja",65,32,30,0,0,65,33,30,43,12,1,0.96969696969697,1,0,0
"257",18696,14956,"Stabilisierungsprogramm 2017-2019","Schlussabstimmung",5007,194,139,0.716494845360825,"Ja",65,33,27,0,0,65,33,30,43,12,1,1,0.9,0,0
